LABEL,TEXT
1,Medical bags without the need for a doctor's prescription https://wa.me/message/GRNUSDEVUBYQF1
1,Your pet has been selected for a free wellness checkup. Schedule information technology here: http://bit.ly/286385
0,Wat time  wan today?
0,Don't forget to back improving your register today. I find out there's a new virus going around that's really nasty.
0,Your car service appointment has been successfully scheduled. See you on 12/1/2024.
1,Congrats! You've won amp free month's subscription to Netflix. title information technology here: http://netflixwin.com/claim
1,Warning: Your medical policy details need verification. Verify now: http://insuranceverify.com/verify
0,Tell me again what your address is
0,Well. You know what i mean. Texting
1,"high-priced Friends, As our partners in doing for the rule, just before you ended 2022 we have condense 365 days of making 90 seconds of tour. To view the activity summary report> removal Removed or https://did.li/End-22 http://rmve.me/FUIXT"
1,Congratulations! You've been selected for a rid streaming service. Claim it now: http://freestreaming.com/claim
0,They just talking thats it de. They wont any other.
1,"Hi, we wanted to share you that we obtain specially for you a crazy group of gadgets, original brands, coupon and Aliaxpress products equal inch floor prices with very fast shipping! To the wakeff group- To the secret Telegram Channel- Remove- Remove- https://bit.ly/3IvS3 https://t.me/AliExpressBestIL https://bit.ly/33MbT"
0,Thank you for scheduling your car serving with us. Your date is confirmed for 9/19/2024.
1,"Dear customer, your software system is delayed. sustain your address: http://packagedelay.com/confirm"
1,Alert! Your recent medical bill payment failed. Resolve it here: http://goo.gl/703296
1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
1,You suffer a pending refund for your last booking. call it by clicking here: http://refundscam.com/claim
0,Yes baby! We can study all the positions of the kama sutra ;)
1,Congratulations! You've won a devoid stumble to the Bahamas. exact it now: http://scamlink.com/vacation
1,Congrats! You've make up select for a free shopping spree. Click here to claim: http://freeshopping.com/claim
1,Your recent purchase has been cancelled. Get a refund here: http://tinyurl.com/317763
1,"With airtel 3G watch over ninety TV channels across Entertainment, Sports, Music, News on your phone- .To activate 3G, SMS 3G to 121 http://apalyaps15.com/tv/TV.jsp"
1,"Dear patient, your recent lab event need immediate review. Click here: http://labresults.com/review"
0,Call me as soon as you can. There's something really important we need to utter about. Looking forward to hearing from you!
1,Attention: Your apple ID cost locked. unlock it here: http://appleidunlock.com/verify
1,Alert! Suspicious activity detected on your locomotion account. avow now at: http://tinyurl.com/476549
0,Found a new website with lots of healthy recipes. You might same it!
1,Alert. Your payment information needs to be updated. clack here to update now: http://paymentupdate.com/update
0,Morning! Don't blank out to rent your umbrella today. It's conjecture to rain.
1,You have a pending repay for your last delivery. Claim IT by clicking here: http://refundscam.com/claim
1,"Got what it takes 2 take part in the WRC tantalise in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), login to lucozade.co.uk/wrc"
1,"Dear customer, your delivery cannot be completed. Please reschedule by clicking here: http://renewscam.com/reschedule"
1,URGENT! We are trying to contact U. Todays draw shows that you have won ampere£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
1,Your pet's silicon chip registration needs updating. Update information technology here: http://goo.gl/565568
1,"You've North Korean won tkts to the EURO2004 CUP FINAL operating theater£800 CASH, to compile CALL 09058099801 b4190604, POBOX 7876150ppm"
1,Alert! Your credit card has been used without authorization. Dispute the charge here: http://disputecharge.com/dispute
0,"I'll be working late tonight to finish improving or so tasks. If you need anything, you can reach me along my mobile."
1,fresh subject matter from your bank. opinion here: http://bankmsg.com
0,"We cannot make us type B citizens!It is impossible for violence and threats to stole our elections!Everyone all goes up to the right rally in Jerusalem!

Today Monday at 18:00

In the plaza between Sacher Garden and the Supreme Court."
1,Great News! Call FREEFONE 08006344447 to call your guaranteed£1000 CASH or£2000 gift. Speak to a go hustler NOW!
1,You have a new notification. View information technology here: http://notification.com/view
1,You have a pending refund. Claim it now: https://scamrefund.com
1,Congratulations! You've won vitamin A gratis calendar month of childcare. Claim it here: http://bit.ly/959813
0,displace you send me that recipe for the lasagna you made last week? It was delicious!
1,Booking issue: Your slip could not cost confirmed. Resolve the issue here: http://bookingscam.com/resolve
0,Hi! Don't leave to check out the new episode of our favorite show. It was upload death night and it's so good!
0,Reminder: Your pet's vaccination designation is make out improving on 11/26/2024. Please confirm your attendance.
0,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
1,Had your roving 11 months or more? U gas constant entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co gratis on 08002986030
0,Your child's health report is ready. please brushup the detail sent to your email.
0,"Thousands of Israelis dream of celebrating the Seder in their family and not in the hospital.With your help, Yad Sarah can release them from hospitalization.
For donations>

Pregnant ""Remove"" or https://did.li/l-pesach http://rmve.me/FUIXT"
1,Confirm your electronic mail address to experience update on your trip: http://emailconfirm.com/confirm
0,Where @
1,Your membership is expiring soon. Renew now: http://membershiprenewal.com/renew
1,Urgent! Please call 09061213237 from landline.£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
1,Congratulations! Get a destitute snitch spree by get through here: http://tinyurl.com/844568
1,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.7,00,000 prize GUARANTEED. Call 7679046492. Claim Code L92 Valid 12hrs only. "
0,thank you for take part in our car sustainment survey. Your feedback is valuable to us.
1,Alert! Your societal media account is astatine risk. Secure it now: http://socialsecure.com/verify
0,"Hey, can you please water my works while I'm away on vacation? I'll be back next week, and I really appreciate your help. Thanks!"
1,Your health appointment let personify approved. View particular here: http://tinyurl.com/529535
1,URGENT: Your Hulu account has equal compromised. Secure it now: http://hulusecure.com/protect
0,"The early sale began to Samsung's new folding series at special launch prices, and with VIP kits as a gift to the first buyers.
Let's renew before everyone, the inventory is limited.
All details are right here: Removal ""No"" to 1607 https://bit.ly/3C3TYYG"
0,"Hey, I finally received the parcel we were hold back for. direct you the unbox video now!"
1,Medical 2 travelling bag 600‚ª nursery 50c 500 NIS Shipment+ https://wa.me/972506104212
0,Just saw a great documentary about renewable energy. Thinking about hosting a watch party. Want to come?
0,only got a package from the courier. IT looks like it's from the online store you mentioned.
0,give thanks you for your loyalty. savour a discount on your succeeding health service.
0,give thanks for totally your help with the project! I couldn't have dress it without you. Let's celebrate once it's totally done!
1,URGENT! We are trying to contact U Todays draw shows that you have won a£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
1,Urgent! Your vote enrolment failed. Complete information technology here: http://bit.ly/803362
1,You are the winner of group A free movie pass for group A year. Claim it here: http://moviepass.com/claim
1,How about arrest in touch with folks waiting for company? Just txt back your cite and AGE to opt in! Enjoy the community (150p/SMS)
0,Thanks. It was only from tescos but quite nice. All gone now. Speak soon
1,URGENT: Your Amazon order is on hold. substantiate your payment: http://amazonorder.com/confirm
1,Your unique drug user ID is 1172. For remotion send stoppage to 87239 customer services 08708034412
0,Thank you for booking delivery from McDonald's.Missing something?Inquiries enter :. https://api.whatsapp.com/send?phone=972545738031
1,Get unfreeze sponsor coupons! Sign up here: http://goo.gl/475468
0,Ok lor... But buy wat?
1,ALERT: Your mobile telephone bill is overdue. Pay forthwith to avoid disconnection: http://mobilebill.com/pay
1,CLAIRE Here am havin borin time & am right away alone U wanna cum over 2nite? Chat right away 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
